55.741417,49.236992
55.734677,49.236142
55.756604,49.176421
55.797002,49.056540
55.783256,49.226611
55.746566,49.199144
55.732972,49.104817
55.768937,49.104011
55.784665,49.102577
55.772481,49.220852
55.748695,49.105700
55.778756,49.138659
55.765936,49.137219
55.724955,49.146753
55.743757,49.219191
55.785690,49.150313
55.788440,49.136547
55.784766,49.101163
55.746005,49.162879
55.798201,49.142398
55.769414,49.264543
55.749872,49.162302
55.758701,49.207115
55.789272,49.174361
55.726590,49.086007
55.801943,49.281552
55.803931,49.173049
55.741376,49.228937
55.733051,49.144560
55.730770,49.190073
55.776142,49.185969
55.794292,49.123422
55.793293,49.150846
55.764168,49.247618
55.749447,49.256156
55.788482,49.182870
55.731156,49.143965
55.748645,49.245405
55.798274,49.102430
55.775849,49.095880
55.783692,49.174133
55.807132,49.205124
55.800504,49.131159
55.754831,49.253052
55.788826,49.134899
55.791124,49.247063
55.789060,49.123790
55.802949,49.125900
55.765211,49.203306
55.792248,49.059670
55.742879,49.281553
55.765851,49.158561
55.771977,49.164490
55.801674,49.177335
55.783296,49.129406
55.791846,49.207208
55.758328,49.135383
55.746109,49.228520
55.761206,49.102683
55.740984,49.115447
55.744167,49.193560
55.724391,49.173435
55.781308,49.244369
55.761535,49.186207
55.793550,49.251810
55.757635,49.218661
55.766257,49.110571
55.763346,49.256800
55.782468,49.203695
55.793619,49.137121
55.747125,49.112177
55.787865,49.164974
55.796058,49.211788
55.724380,49.170298
55.792613,49.208556
55.779670,49.230851
55.805066,49.199965
55.727734,49.087683
55.781836,49.128498
55.762397,49.229161
55.772915,49.169245
55.797414,49.082503
55.760000,49.073889
55.779016,49.160983
55.773780,49.160692
55.735170,49.204996
55.744875,49.241623
55.738908,49.215040
55.756261,49.218436
55.775870,49.186105
55.742706,49.141168
55.736870,49.240418
55.748340,49.223455
55.790652,49.227486
55.803697,49.206915
55.766872,49.190424
55.773990,49.116290
55.735862,49.232126
55.778111,49.112782
55.790848,49.135272
55.803240,49.148717
55.804087,49.206068
55.779372,49.230068
55.785639,49.124725
55.791332,49.147042
55.743034,49.122781
55.795749,49.101397
55.790873,49.157429
55.798468,49.225982
55.800399,49.143015
55.767180,49.134336
55.799260,49.065730
55.752303,49.270968
55.783952,49.150086
55.739790,49.213332
55.759014,49.167123
55.789276,49.123450
55.766667,49.082222
55.757968,49.123533
55.800965,49.172674
55.766018,49.110580
55.736870,49.240418
55.761398,49.235267
55.743428,49.220300
55.746308,49.197233
55.794665,49.097522
55.786477,49.132479
55.749104,49.219811
55.759197,49.146138
55.758646,49.231318
55.775252,49.196815
