54.909434,52.291794
54.894161,52.298910
54.900796,52.257943
54.889384,52.305781
54.902583,52.255119
54.897125,52.317474
54.893413,52.333911
54.891261,52.309187
54.904345,52.318055
54.908204,52.318386
54.894089,52.301340
54.909605,52.272717
54.903572,52.331428
54.912839,52.288801
54.911932,52.286593
54.893957,52.317852
54.897413,52.344813
54.888473,52.316727
54.905796,52.322863
54.915746,52.337682
54.898418,52.309927
54.898059,52.332891
54.908390,52.321117
54.912392,52.305169
54.902372,52.254822
54.884899,52.290578
54.915923,52.289781
54.889659,52.283937
54.905855,52.351191
54.902733,52.299478
54.904687,52.324555
54.910432,52.304248
54.908165,52.298552
54.910877,52.356437
54.905170,52.318131
54.909724,52.352848
54.905893,52.295370
54.916442,52.362022
54.900730,52.265828
54.894254,52.295561
54.911156,52.350791
54.898906,52.332986
54.907402,52.308127
54.907894,52.337525
54.913743,52.260795
54.905389,52.360264
54.894295,52.304135
54.906170,52.348628
54.902989,52.237800
54.892251,52.265918
54.920425,52.247733
54.911892,52.331097
54.893873,52.319375
54.902843,52.355852
54.894177,52.298443
54.885188,52.251976
54.922098,52.288088
54.899771,52.310047
54.895231,52.315145
54.900832,52.270829
54.905698,52.326709
54.884198,52.269567
54.890289,52.309065
54.911628,52.343754
54.907464,52.249428
54.901646,52.269474
54.899703,52.315335
54.910018,52.326990
54.912386,52.315791
54.905417,52.286418
54.901735,52.284550
54.899145,52.351354
54.907069,52.268532
54.898944,52.257492
54.890542,52.347820
54.921313,52.245245
54.906617,52.280556
54.923204,52.278964
54.889484,52.302418
54.902994,52.278641
54.899058,52.307655
54.904548,52.298562
54.907855,52.294193
54.885398,52.265461
54.884899,52.290578
54.911045,52.308684
54.912593,52.319722
54.908575,52.249706
54.909471,52.344120
54.899134,52.262504
54.906212,52.280105
54.906953,52.253145
54.911727,52.336103
54.900542,52.333161
54.896842,52.259029
54.890449,52.291043
54.897689,52.344836
54.917111,52.254804
54.889457,52.303351
54.903064,52.260922
54.910939,52.299969
54.903807,52.259411
54.887660,52.282318
54.909471,52.344120
54.898575,52.255300
54.906909,52.310739
54.885754,52.351073
54.921563,52.288396
54.882700,52.288689
54.896842,52.259029
54.888690,52.265690
54.912018,52.281170
54.908054,52.305399
54.893772,52.312386
54.903092,52.347706
54.916915,52.255156
54.889462,52.303208
54.894982,52.277273
54.902888,52.300879
54.897825,52.314782
54.910861,52.262621
54.902495,52.247118
54.911780,52.300063
54.895213,52.267634
54.889861,52.290527
54.904059,52.315980
54.889022,52.346648
54.898256,52.283346
54.889701,52.290390
54.893729,52.313827
54.923917,52.323325
54.905503,52.265855
54.920138,52.248564
54.897643,52.327101
54.903248,52.342415
54.889143,52.346741
54.893949,52.306168
54.906278,52.347268
54.890375,52.240250
54.902576,52.304709
54.887905,52.282528
54.911926,52.318923
54.924215,52.274298
54.908045,52.330743
54.905953,52.336123
54.905425,52.276831
54.896579,52.277179
54.912264,52.294607
54.900256,52.321131
54.908045,52.330743
54.908507,52.352708
54.910940,52.339889
54.897519,52.341033
54.910609,52.298077
54.911607,52.342627
54.909951,52.330327
54.889484,52.302418
54.901554,52.261904
54.889641,52.299109
54.902701,52.276329
54.907957,52.346617
54.906459,52.261825
54.897048,52.304907
54.883913,52.280161
54.903500,52.303636
54.896429,52.263655
54.903536,52.278709
54.889547,52.242133
54.911727,52.336103
54.889126,52.315344
54.891455,52.291921
54.889198,52.289951
54.886671,52.281490
54.891660,52.285690
54.890858,52.271132
54.899707,52.294828
54.888153,52.265667
54.910234,52.348065
54.899891,52.307736
54.909853,52.338008
54.915955,52.256867
54.901223,52.290340
54.900535,52.313036
54.897974,52.308233
54.904721,52.288600
54.911471,52.346061
54.914097,52.306102
54.916517,52.255864
54.899064,52.262431
54.924763,52.327211
54.907558,52.274075
54.906108,52.258170
54.884078,52.273895
54.890063,52.265779
54.909506,52.294357
54.900979,52.267432
54.908850,52.345428
54.913743,52.260795
54.911994,52.327914
54.889547,52.242133
54.913924,52.319344
54.907402,52.308127
54.902940,52.346055
54.889641,52.299109
54.889701,52.290390
54.886431,52.337592
54.905731,52.325243
54.891585,52.294453
54.890915,52.285052
54.918660,52.252026
54.897920,52.309616
54.896453,52.324916
54.904915,52.285250
54.904606,52.282376
54.907436,52.263925
54.911406,52.279007
54.911838,52.332721
54.886423,52.269017
54.894103,52.300840
54.901017,52.276511
54.900399,52.317756
54.909961,52.252267
54.896581,52.317427
54.895768,52.344681
54.921159,52.245671
54.914754,52.360330
54.904187,52.272039
54.889521,52.300970
54.906965,52.248322
54.912180,52.322402
54.901816,52.300561
54.907017,52.270548
54.899821,52.263499
54.895170,52.305977
54.909471,52.344120
54.898951,52.352756
54.906570,52.336542
54.906569,52.314135
54.899799,52.275999
54.884567,52.264703
54.901046,52.274982
54.904892,52.246989
54.904068,52.342089
54.907412,52.264236
54.882937,52.316253
54.922994,52.285465
54.909471,52.255922
54.892330,52.349189
54.900995,52.286221
54.906083,52.289141
54.893364,52.335358
54.900561,52.345813
54.906073,52.289393
54.895022,52.340734
54.899807,52.292872
54.907697,52.259636
54.899047,52.244249
54.911869,52.331752
54.908082,52.329764
54.909947,52.331278
54.903407,52.239621
54.908427,52.350938
54.910052,52.326053
54.912513,52.311934
54.896703,52.296518
54.893023,52.347230
54.912448,52.313885
54.910957,52.318618
54.919146,52.289590
54.908029,52.355579
54.912384,52.255462
54.909281,52.299812
54.894740,52.266073
54.924299,52.325593
54.908029,52.355579
54.883948,52.261380
54.906326,52.258475
54.902960,52.351984
54.889929,52.271096
54.908430,52.310202
54.902712,52.321594
54.891163,52.285281
54.899719,52.336389
54.893238,52.339710
54.900286,52.320173
54.908506,52.307867
54.903222,52.256045
54.914848,52.289995
54.905531,52.310582
54.900082,52.326876
