44.789348,20.472465
44.798109,20.506358
44.844074,20.366723
44.839498,20.403447
44.825901,20.390506
44.754653,20.429874
44.750814,20.572693
44.793402,20.534478
44.783710,20.410408
44.841319,20.351448
44.755970,20.437435
44.758336,20.488734
44.789114,20.502562
44.810739,20.408468
44.775181,20.539974
44.783003,20.409728
44.782492,20.418022
44.800639,20.399892
44.760400,20.431875
44.759258,20.451930
44.772187,20.411699
44.817176,20.417585
44.814542,20.442183
44.761008,20.480063
44.782478,20.482322
44.770360,20.394810
44.807214,20.415091
44.779477,20.545448
44.787750,20.463756
44.819437,20.382331
44.775270,20.521038
44.754241,20.353450
44.809098,20.375016
44.802143,20.457959
44.819169,20.452298
44.759746,20.432622
44.751627,20.417352
44.779434,20.454623
44.783904,20.497331
44.803574,20.439352
44.768606,20.422291
44.777520,20.414487
44.818726,20.408942
44.752417,20.455070
44.764196,20.405423
44.844366,20.385346
44.803518,20.421016
44.765454,20.533313
44.752896,20.539808
44.793849,20.476346
44.844696,20.361899
44.761908,20.445428
44.804857,20.369154
44.770632,20.475904
44.815017,20.509184
44.847609,20.396232
44.762881,20.490184
44.776489,20.532875
44.817566,20.428200
44.772244,20.413658
44.820692,20.406917
44.781889,20.496215
44.790705,20.501193
44.778853,20.403190
44.786957,20.442613
44.847362,20.355973
44.779816,20.505047
44.811804,20.453953
44.843597,20.389137
44.795153,20.454762
44.849950,20.400513
44.808082,20.466110
44.807214,20.415091
44.817917,20.485971
44.811601,20.395801
44.817519,20.402527
44.757006,20.459932
44.807258,20.403777
44.808099,20.448770
44.848756,20.393077
44.781672,20.422411
44.785394,20.509287
44.847574,20.355700
44.827087,20.362409
44.792349,20.451771
44.792701,20.375386
44.846837,20.516016
44.768090,20.507734
44.753222,20.354013
44.788276,20.537546
44.749443,20.400433
44.818943,20.459557
44.809320,20.500446
44.847514,20.474334
44.850349,20.392393
44.788135,20.504323
44.819097,20.481057
44.808024,20.551099
44.827389,20.408574
44.823693,20.455534
44.757361,20.384403
44.756536,20.493516
44.749884,20.454439
44.775480,20.423783
44.848502,20.393788
44.810382,20.400798
44.791937,20.481957
44.753183,20.568489
44.800597,20.384569
44.771307,20.454121
44.784256,20.517989
44.763490,20.510469
44.784829,20.431292
44.844591,20.362932
44.759185,20.518608
44.783947,20.520678
44.850349,20.392393
44.767926,20.428273
44.779758,20.509705
44.784983,20.405576
44.841157,20.391359
44.769870,20.411013
44.763873,20.551871
44.763621,20.419103
44.814581,20.442967
44.762970,20.500696
44.796568,20.486295
44.766976,20.523922
44.823689,20.395496
44.759911,20.481154
44.802827,20.375349
44.763478,20.490764
44.850155,20.517377
44.829155,20.462466
44.764415,20.445462
44.834945,20.350758
44.853818,20.390185
44.794959,20.479681
44.838091,20.414733
44.782040,20.463833
44.788617,20.466538
44.795825,20.507726
44.855753,20.473162
44.799077,20.361016
44.807590,20.524452
44.792500,20.350830
44.758241,20.476748
44.767488,20.537466
44.782966,20.484546
44.773848,20.463891
44.809399,20.414021
44.814973,20.510531
44.774268,20.527965
44.817183,20.476976
44.798052,20.404362
44.814977,20.441487
44.756885,20.457544
44.817464,20.511512
44.813426,20.379008
44.768587,20.537655
44.805839,20.410114
44.818897,20.434759
44.807258,20.403777
